Date,Year,Month,WaterYear,TWtrGooseSW_sgrassQ_level,TWtrGooseSW_sgrassQ_flags,TWtrGooseSW_sgrassUNESCO_Q_level,TWtrGooseSW_sgrass,TWtrGooseSW_sgrassMed,TWtrGooseSW_sgrassAvg,TWtrGooseSW_sgrassMin,TWtrGooseSW_sgrassMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2022-10-17,2022,Oct,2022-2023,1,,2,13.088,12.3665,12.50034375,12.171,13.088
2022-10-18,2022,Oct,2022-2023,1,,2,13.161,13.1115,13.1117395833333,12.968,13.281
2022-10-19,2022,Oct,2022-2023,1,,2,12.098,13.161,13.0441354166667,12.098,13.401
2022-10-20,2022,Oct,2022-2023,1,,2,12.268,12.098,12.159375,12.05,12.678
2022-10-21,2022,Oct,2022-2023,1,,2,12.001,12.3775,12.34503125,11.953,12.461
2022-10-22,2022,Oct,2022-2023,1,,2,11.929,12.109,12.1007708333333,11.904,12.243
2022-10-23,2022,Oct,2022-2023,1,,2,11.54,11.6709166666667,11.6646354166667,11.321,11.929
2022-10-24,2022,Oct,2022-2023,1,,2,11.832,11.7579583333333,11.6377916666667,11.273,12.074
2022-10-25,2022,Oct,2022-2023,1,,2,11.589,11.4889583333333,11.4901145833333,11.297,11.856
2022-10-26,2022,Oct,2022-2023,1,,2,11.248,11.09,11.1246979166667,10.418,11.613
2022-10-27,2022,Oct,2022-2023,1,,2,11.078,11.161,11.1553541666667,11.078,11.244
2022-10-28,2022,Oct,2022-2023,1,,2,10.467,10.592625,10.5963020833333,10.369,11.0738333333333
2022-10-29,2022,Oct,2022-2023,1,,2,10.663,10.4654583333333,10.4804166666667,10.222,10.785
2022-10-30,2022,Oct,2022-2023,1,,2,10.394,10.4619166666667,10.5066770833333,10.296,10.736
2022-10-31,2022,Oct,2022-2023,1,,2,9.879,9.98691666666667,10.0603854166667,9.879,10.418
2022-11-01,2022,Nov,2022-2023,1,,2,9.756,10.0538333333333,10.0339479166667,9.682,10.271
2022-11-02,2022,Nov,2022-2023,1,,2,9.534,9.76491666666667,9.849125,9.336,10.394
2022-11-03,2022,Nov,2022-2023,1,,2,9.485,9.40945833333333,9.40938541666667,9.089,9.805
2022-11-04,2022,Nov,2022-2023,1,,2,9.163,9.36941666666667,9.38139583333333,9.163,9.682
2022-11-05,2022,Nov,2022-2023,1,,2,8.717,9.159,9.09622916666667,8.717,9.386
2022-11-06,2022,Nov,2022-2023,1,,2,7.494,8.15125,7.91678125,6.56,8.792
2022-11-07,2022,Nov,2022-2023,1,,2,6.306,6.26329166666667,6.22875,4.506,7.48566666666667
2022-11-08,2022,Nov,2022-2023,1,,2,5.847,4.9885,5.13573958333333,4.063,7.015
2022-11-09,2022,Nov,2022-2023,1,,2,7.217,5.883,5.62114583333333,3.485,7.217
2022-11-10,2022,Nov,2022-2023,1,,2,7.293,7.21491666666667,7.1345625,6.204,7.544
2022-11-11,2022,Nov,2022-2023,1,,2,7.318,7.24095833333333,7.23217708333333,7.142,7.318
2022-11-12,2022,Nov,2022-2023,1,,2,7.569,7.31904166666667,7.32792708333333,7.217,7.569
2022-11-13,2022,Nov,2022-2023,1,,2,7.77,7.67208333333333,7.61784375,7.268,7.945
2022-11-14,2022,Nov,2022-2023,1,,2,7.72,7.74291666666667,7.714125,7.444,7.795
2022-11-15,2022,Nov,2022-2023,1,,2,7.569,7.72,7.71242708333333,7.368,7.895
2022-11-16,2022,Nov,2022-2023,1,,2,7.444,8.14916666666667,8.00501041666667,7.444,8.27
2022-11-17,2022,Nov,2022-2023,1,,2,6.661,7.52308333333333,7.64546875,6.661,8.693
2022-11-18,2022,Nov,2022-2023,1,,2,6.94,7.03733333333333,6.94748958333334,6.458,7.268
2022-11-19,2022,Nov,2022-2023,1,,2,7.091,6.70029166666667,6.73863541666667,6.281,7.142
2022-11-20,2022,Nov,2022-2023,1,,2,7.393,7.25708333333333,7.22864583333333,6.94,7.444
2022-11-21,2022,Nov,2022-2023,1,,2,7.469,7.4315,7.42739583333333,7.268,7.494
2022-11-22,2022,Nov,2022-2023,1,,2,7.695,7.64345833333333,7.59475,7.469,7.695
2022-11-23,2022,Nov,2022-2023,1,,2,7.845,7.741875,7.74604166666666,7.67,7.845
2022-11-24,2022,Nov,2022-2023,1,,2,8.419,8.1575,8.1279375,7.84916666666667,8.568
2022-11-25,2022,Nov,2022-2023,1,,2,8.195,8.35441666666667,8.32483333333333,8.12,8.543
2022-11-26,2022,Nov,2022-2023,1,,2,8.195,8.14395833333333,8.148625,7.995,8.319
2022-11-27,2022,Nov,2022-2023,1,,2,7.87,7.80541666666667,7.87338541666667,7.695,8.22
2022-11-28,2022,Nov,2022-2023,1,,2,6.153,6.97133333333333,7.08423958333333,6.026,8.145
2022-11-29,2022,Nov,2022-2023,1,,2,5.282,6.185125,6.15426041666667,4.662,7.116
2022-11-30,2022,Nov,2022-2023,1,,2,3.089,4.54825,4.62798958333333,2.128,5.949
2022-12-01,2022,Dec,2022-2023,1,,2,2.823,3.277625,2.99485416666667,1.208,4.454
2022-12-02,2022,Dec,2022-2023,1,,2,3.248,3.79425,3.32053125,0.577,4.506
2022-12-03,2022,Dec,2022-2023,1,,2,4.376,3.090125,2.850625,1.48,4.376
2022-12-04,2022,Dec,2022-2023,1,,2,5.282,4.36508333333333,4.2176875,2.101,5.872
2022-12-05,2022,Dec,2022-2023,1,,2,5.77,5.43908333333333,5.26925,3.88,5.77
2022-12-06,2022,Dec,2022-2023,1,,2,6.077,5.99070833333333,5.97613541666667,5.642,6.281
2022-12-07,2022,Dec,2022-2023,1,,2,6,5.97604166666667,5.99088541666667,5.745,6.204
2022-12-08,2022,Dec,2022-2023,1,,2,5.924,6.02491666666667,6.06095833333333,5.872,6.737
2022-12-09,2022,Dec,2022-2023,1,,2,7.142,5.90325,5.9068125,5.642,7.142
2022-12-10,2022,Dec,2022-2023,1,,2,6.611,6.75983333333333,6.78103125,6.281,7.343
2022-12-11,2022,Dec,2022-2023,1,,2,6.128,6.49229166666667,6.39486458333333,5.821,6.687
2022-12-12,2022,Dec,2022-2023,1,,2,5.488,5.81995833333333,5.78322916666667,5.282,6.204
2022-12-13,2022,Dec,2022-2023,1,,2,5.872,5.693,5.67535416666667,5.385,5.872
2022-12-14,2022,Dec,2022-2023,1,,2,5.872,6.95141666666667,6.71533333333333,5.821,7.268
2022-12-15,2022,Dec,2022-2023,1,,2,6,6.21779166666667,6.12152083333334,5.591,6.636
2022-12-16,2022,Dec,2022-2023,1,,2,6.102,5.962,5.87639583333333,5.565,6.255
2022-12-17,2022,Dec,2022-2023,1,,2,4.869,5.75958333333333,5.73180208333333,4.869,6.128
2022-12-18,2022,Dec,2022-2023,1,,2,2.797,3.52258333333333,3.59429166666667,1.507,5.024
2022-12-19,2022,Dec,2022-2023,1,"BR:MV:5 of 24 missing:7 of 24 flagged",4,1.697,1.79825,1.63301766917293,0.66,2.672
2022-12-20,2022,Dec,2022-2023,1,"BR:MV:4 of 24 missing:6 of 24 flagged",4,2.69,1.35191666666667,1.35028511904762,0.051,2.69
2022-12-21,2022,Dec,2022-2023,1,"BR:MV:4 of 24 missing:6 of 24 flagged",4,1.751,1.724,1.592946875,0.19,2.6545
2022-12-22,2022,Dec,2022-2023,1,,2,3.67,2.03579166666667,2.13292708333333,0.467,3.985
2022-12-23,2022,Dec,2022-2023,1,,2,4.428,4.065125,3.88604166666667,2.903,4.61
2022-12-24,2022,Dec,2022-2023,1,,2,5.821,5.17566666666667,5.02230208333333,4.324,6.026
2022-12-25,2022,Dec,2022-2023,1,,2,6.433,6.239625,6.27222916666667,5.82533333333333,6.763
2022-12-26,2022,Dec,2022-2023,1,,2,6.889,6.62875,6.68075,6.433,6.94
2022-12-27,2022,Dec,2022-2023,1,,2,7.116,7.05033333333333,7.03236458333333,6.788,7.217
2022-12-28,2022,Dec,2022-2023,1,,2,6.535,6.722375,6.77523958333333,6.509,7.116
2022-12-29,2022,Dec,2022-2023,1,,2,6.408,6.43508333333333,6.42428125,6.281,6.56
2022-12-30,2022,Dec,2022-2023,1,,2,6.813,6.408,6.44201041666667,6.255,6.813
2022-12-31,2022,Dec,2022-2023,1,,2,6.763,6.828125,6.82852083333334,6.636,6.94
2023-01-01,2023,Jan,2022-2023,1,,2,6.56,6.54433333333333,6.54088541666667,6.281,6.763
2023-01-02,2023,Jan,2022-2023,1,,2,6.889,6.61204166666667,6.62305208333333,6.458,6.99
2023-01-03,2023,Jan,2022-2023,1,,2,6.687,6.753375,6.76429166666667,6.636,7.142
2023-01-04,2023,Jan,2022-2023,1,,2,6.661,6.7565,6.74383333333333,6.408,6.914
2023-01-05,2023,Jan,2022-2023,1,,2,6.535,6.51008333333333,6.49877083333333,6.306,6.687
2023-01-06,2023,Jan,2022-2023,1,,2,6.737,6.6815,6.64810416666667,6.484,6.763
2023-01-07,2023,Jan,2022-2023,1,,2,6.889,6.80308333333333,6.83916666666667,6.737,6.99
2023-01-08,2023,Jan,2022-2023,1,,2,6.712,6.86083333333333,6.82444791666667,6.484,7.015
2023-01-09,2023,Jan,2022-2023,1,,2,6.712,6.71516666666667,6.71514583333333,6.56,6.864
2023-01-10,2023,Jan,2022-2023,1,,2,6.737,6.778625,6.76019791666667,6.636,6.839
2023-01-11,2023,Jan,2022-2023,1,,2,6.687,6.696375,6.6760625,6.458,6.864
2023-01-12,2023,Jan,2022-2023,1,,2,6.889,6.67508333333333,6.725125,6.535,7.167
2023-01-13,2023,Jan,2022-2023,1,,2,7.066,6.98895833333333,7.01042708333333,6.889,7.192
2023-01-14,2023,Jan,2022-2023,1,,2,7.242,7.20554166666667,7.18429166666667,7.066,7.242
2023-01-15,2023,Jan,2022-2023,1,,2,7.242,7.242,7.23889583333333,7.217,7.268
2023-01-16,2023,Jan,2022-2023,1,,2,7.142,7.23575,7.22845833333333,7.142,7.242
2023-01-17,2023,Jan,2022-2023,1,,2,7.091,7.06704166666667,7.06632291666666,7.015,7.1335
2023-01-18,2023,Jan,2022-2023,1,,2,6.813,6.98895833333333,6.9855625,6.813,7.192
2023-01-19,2023,Jan,2022-2023,1,,2,6.813,6.74895833333333,6.7060625,6.331,6.864
2023-01-20,2023,Jan,2022-2023,1,,2,7.167,7.1545,7.06141666666667,6.611,7.469
2023-01-21,2023,Jan,2022-2023,1,,2,7.343,7.45208333333333,7.47102083333333,7.167,7.845
2023-01-22,2023,Jan,2022-2023,1,,2,7.066,7.37954166666667,7.23594791666667,6.687,7.645
2023-01-23,2023,Jan,2022-2023,1,,2,7.142,7.01945833333333,7.02822916666667,6.788,7.217
2023-01-24,2023,Jan,2022-2023,1,,2,7.368,7.28845833333333,7.2955625,7.091,7.77
2023-01-25,2023,Jan,2022-2023,1,,2,7.393,7.39741666666667,7.42765625,7.318,7.695
2023-01-26,2023,Jan,2022-2023,1,,2,7.67,7.67516666666667,7.64890625,7.393,7.87
2023-01-27,2023,Jan,2022-2023,1,,2,7.67,7.69708333333333,7.683875,7.594,7.745
2023-01-28,2023,Jan,2022-2023,1,,2,6.179,7.40808333333333,7.30263541666667,6.179,7.72
2023-01-29,2023,Jan,2022-2023,1,,2,5.591,5.93983333333333,5.92233333333333,5.334,6.433
2023-01-30,2023,Jan,2022-2023,1,,2,6.102,5.99270833333333,5.98161458333333,5.411,6.408
2023-01-31,2023,Jan,2022-2023,1,,2,6.128,6.10308333333333,6.09341666666667,5.924,6.306
2023-02-01,2023,Feb,2022-2023,1,,2,6.661,6.570375,6.43517708333333,6.077,6.712
2023-02-02,2023,Feb,2022-2023,1,,2,7.066,7.05241666666667,7.06192708333333,6.661,7.419
2023-02-03,2023,Feb,2022-2023,1,,2,7.217,7.23991666666667,7.21359375,7.066,7.318
2023-02-04,2023,Feb,2022-2023,1,,2,7.469,7.318,7.34045833333333,7.167,7.544
2023-02-05,2023,Feb,2022-2023,1,,2,7.293,7.42004166666667,7.4185,7.293,7.469
2023-02-06,2023,Feb,2022-2023,1,,2,7.343,7.293,7.2796875,7.192,7.343
2023-02-07,2023,Feb,2022-2023,1,,2,7.368,7.41791666666667,7.43292708333333,7.318,7.695
2023-02-08,2023,Feb,2022-2023,1,,2,6.763,7.19095833333333,7.19761458333333,6.687,7.544
2023-02-09,2023,Feb,2022-2023,1,,2,7.318,7.17945833333333,7.19926041666666,6.737,7.444
2023-02-10,2023,Feb,2022-2023,1,,2,7.72,7.42158333333333,7.50422916666667,7.293,7.895
2023-02-11,2023,Feb,2022-2023,1,,2,7.293,7.45545833333333,7.44915625,7.066,7.745
2023-02-12,2023,Feb,2022-2023,1,,2,7.619,7.32529166666667,7.4155625,7.217,7.695
2023-02-13,2023,Feb,2022-2023,1,,2,7.393,7.66475,7.60458333333333,7.318,7.745
2023-02-14,2023,Feb,2022-2023,1,,2,7.116,7.2295,7.25201041666667,6.99,7.544
2023-02-15,2023,Feb,2022-2023,1,,2,6.661,6.82491666666667,6.82215625,6.636,7.09916666666667
2023-02-16,2023,Feb,2022-2023,1,,2,7.066,7.00041666666667,7.02423958333333,6.56,7.594
2023-02-17,2023,Feb,2022-2023,1,,2,6.965,6.96708333333333,6.95744791666667,6.636,7.242
2023-02-18,2023,Feb,2022-2023,1,,2,7.494,7.26904166666667,7.27371875,6.98183333333333,7.494
2023-02-19,2023,Feb,2022-2023,1,,2,7.569,7.44504166666667,7.44176041666667,7.318,7.619
2023-02-20,2023,Feb,2022-2023,1,,2,7.544,7.544,7.54644791666666,7.444,7.72
2023-02-21,2023,Feb,2022-2023,1,,2,7.091,7.419,7.36761458333333,6.914,7.544
2023-02-22,2023,Feb,2022-2023,1,,2,4.947,5.727375,5.79085416666667,3.906,7.419
2023-02-23,2023,Feb,2022-2023,1,,2,2.637,2.77033333333333,3.09472916666667,1.398,5.36
2023-02-24,2023,Feb,2022-2023,1,,2,4.766,2.80175,2.91117708333333,0.495,4.973
2023-02-25,2023,Feb,2022-2023,1,,2,5.282,5.34041666666667,5.36639583333333,4.83066666666667,5.745
2023-02-26,2023,Feb,2022-2023,1,,2,5.488,5.43025,5.4685625,4.999,5.847
2023-02-27,2023,Feb,2022-2023,1,,2,5.539,5.488,5.42148958333333,4.973,5.616
2023-02-28,2023,Feb,2022-2023,1,,2,6,5.89908333333333,5.82801041666667,5.539,6.026
2023-03-01,2023,Mar,2022-2023,1,,2,5.668,5.86991666666667,5.87960416666667,5.668,6.077
2023-03-02,2023,Mar,2022-2023,1,,2,6.408,5.99279166666667,5.98291666666667,5.514,6.433
2023-03-03,2023,Mar,2022-2023,1,,2,5.796,6.02675,6.01191666666667,5.539,6.408
2023-03-04,2023,Mar,2022-2023,1,,2,6.051,6.117125,6.06898958333333,5.642,6.484
2023-03-05,2023,Mar,2022-2023,1,,2,5.821,5.78958333333333,5.761625,5.488,6.051
2023-03-06,2023,Mar,2022-2023,1,,2,5.745,5.68245833333333,5.630375,5.282,6.026
2023-03-07,2023,Mar,2022-2023,1,,2,5.282,5.33720833333333,5.26032291666667,4.376,5.77
2023-03-08,2023,Mar,2022-2023,1,,2,5.668,5.44283333333333,5.369,4.558,5.693
2023-03-09,2023,Mar,2022-2023,1,,2,5.642,5.52025,5.5345,5.154,6.255
2023-03-10,2023,Mar,2022-2023,1,,2,5.745,5.6805,5.65092708333333,5.179,6.026
2023-03-11,2023,Mar,2022-2023,1,,2,5.591,5.616,5.62964583333333,5.514,5.77
2023-03-12,2023,Mar,2022-2023,1,,2,5.796,5.591,5.51092708333333,5.102,5.796
2023-03-13,2023,Mar,2022-2023,1,,2,5.514,5.65933333333333,5.6625625,5.36,5.872
2023-03-14,2023,Mar,2022-2023,1,,2,5.462,5.45470833333333,5.42529166666667,5.179,5.668
2023-03-15,2023,Mar,2022-2023,1,,2,5.514,5.565,5.57297916666667,5.437,5.745
2023-03-16,2023,Mar,2022-2023,1,,2,6.153,5.97345833333333,5.93632291666667,5.514,6.179
2023-03-17,2023,Mar,2022-2023,1,,2,6.179,6.153,6.1645625,6.051,6.23
2023-03-18,2023,Mar,2022-2023,1,,2,6.357,6.25866666666667,6.3015,6.153,6.611
2023-03-19,2023,Mar,2022-2023,1,,2,6.357,6.408,6.42670833333333,6.331,6.56
2023-03-20,2023,Mar,2022-2023,1,,2,6.839,6.484,6.5073125,6.357,6.839
2023-03-21,2023,Mar,2022-2023,1,,2,6.611,6.61820833333333,6.641,6.484,7.116
2023-03-22,2023,Mar,2022-2023,1,,2,6.94,6.68591666666667,6.73644791666667,6.585,7.242
2023-03-23,2023,Mar,2022-2023,1,,2,6.737,6.79629166666667,6.77371875,6.661,6.9315
2023-03-24,2023,Mar,2022-2023,1,,2,6.636,6.611,6.59840625,6.281,6.788
2023-03-25,2023,Mar,2022-2023,1,,2,7.268,6.65379166666667,6.7823125,6.128,7.343
2023-03-26,2023,Mar,2022-2023,1,,2,6.965,6.701625,6.81196875,6.433,7.268
2023-03-27,2023,Mar,2022-2023,1,,2,6.712,6.674,6.65126041666667,6.255,6.96083333333333
2023-03-28,2023,Mar,2022-2023,1,,2,6.839,6.739125,6.73419791666667,6.153,6.965
2023-03-29,2023,Mar,2022-2023,1,,2,7.041,6.90616666666667,6.93022916666667,6.661,7.167
2023-03-30,2023,Mar,2022-2023,1,,2,7.091,7.01441666666667,7.039,6.889,7.242
2023-03-31,2023,Mar,2022-2023,1,,2,6.914,7.01716666666667,7.02190625,6.889,7.116
2023-04-01,2023,Apr,2022-2023,1,,2,7.116,6.97854166666667,7.04010416666667,6.864,7.419
2023-04-02,2023,Apr,2022-2023,1,,2,7.116,7.10454166666667,7.1189375,6.99,7.293
2023-04-03,2023,Apr,2022-2023,1,,2,7.142,7.142,7.11179166666667,6.737,7.318
2023-04-04,2023,Apr,2022-2023,1,,2,7.519,7.194125,7.31596875,6.813,8.02
2023-04-05,2023,Apr,2022-2023,1,,2,7.368,7.38675,7.40692708333333,7.293,7.67
2023-04-06,2023,Apr,2022-2023,1,,2,7.368,7.32008333333333,7.357375,7.268,7.544
2023-04-07,2023,Apr,2022-2023,1,,2,7.469,7.36904166666667,7.39969791666667,7.268,7.745
2023-04-08,2023,Apr,2022-2023,1,,2,7.544,7.39408333333333,7.41659375,7.192,7.745
2023-04-09,2023,Apr,2022-2023,1,,2,7.544,7.52525,7.53420833333333,7.444,7.695
2023-04-10,2023,Apr,2022-2023,1,,2,7.569,7.54295833333333,7.50288541666667,7.368,7.619
2023-04-11,2023,Apr,2022-2023,1,,2,7.544,7.544,7.51232291666667,7.293,7.594
2023-04-12,2023,Apr,2022-2023,1,,2,7.645,7.5565,7.53151041666667,7.419,7.645
2023-04-13,2023,Apr,2022-2023,1,,2,7.92,7.77208333333333,7.77528125,7.519,7.97
2023-04-14,2023,Apr,2022-2023,1,,2,7.795,7.77104166666667,7.83588541666667,7.695,8.245
2023-04-15,2023,Apr,2022-2023,1,,2,7.845,7.78354166666667,7.80697916666667,7.645,8.07
2023-04-16,2023,Apr,2022-2023,1,,2,7.67,7.795,7.78576041666666,7.544,8.02
2023-04-17,2023,Apr,2022-2023,1,,2,7.469,7.47004166666667,7.49086458333333,7.368,7.67
2023-04-18,2023,Apr,2022-2023,1,,2,7.67,7.497125,7.63634375,7.268,8.369
2023-04-19,2023,Apr,2022-2023,1,,2,7.87,7.78979166666667,7.8595,7.594,8.295
2023-04-20,2023,Apr,2022-2023,1,,2,7.619,7.854375,7.85798958333333,7.619,8.045
2023-04-21,2023,Apr,2022-2023,1,,2,8.095,7.66166666666667,7.84429166666667,7.469,8.543
2023-04-22,2023,Apr,2022-2023,1,,2,8.07,8.07,8.04786458333333,7.87,8.22
2023-04-23,2023,Apr,2022-2023,1,,2,8.095,8.07,8.06088541666666,7.92,8.195
2023-04-24,2023,Apr,2022-2023,1,,2,8.469,8.23354166666667,8.21633333333333,8.02,8.494
2023-04-25,2023,Apr,2022-2023,1,,2,8.319,8.444,8.4174375,8.245,8.643
2023-04-26,2023,Apr,2022-2023,1,,2,8.02,8.13770833333333,8.12936458333334,7.97,8.31083333333333
2023-04-27,2023,Apr,2022-2023,1,,2,8.245,8.07,8.06505208333333,7.87,8.245
2023-04-28,2023,Apr,2022-2023,1,,2,8.17,8.24083333333333,8.28134375,8.145,8.543
2023-04-29,2023,Apr,2022-2023,1,,2,8.693,8.60029166666667,8.56896875,8.17,9.534
2023-04-30,2023,Apr,2022-2023,1,,2,8.469,8.71395833333333,8.69214583333333,8.444,9.139
2023-05-01,2023,May,2022-2023,1,,2,8.618,8.54404166666666,8.54598958333333,8.419,8.668
2023-05-02,2023,May,2022-2023,1,,2,9.139,8.88308333333333,8.95823958333333,8.618,9.262
2023-05-03,2023,May,2022-2023,1,,2,8.817,9.509125,9.59597916666667,8.792,10.296
2023-05-04,2023,May,2022-2023,1,,2,8.643,9.173625,9.1194375,8.593,9.805
2023-05-05,2023,May,2022-2023,1,,2,9.682,9.485,9.45809375,8.64716666666667,9.805
2023-05-06,2023,May,2022-2023,1,,2,9.213,9.490625,9.40246875,8.717,9.854
2023-05-07,2023,May,2022-2023,1,,2,9.756,9.757,9.70013541666667,9.213,9.903
2023-05-08,2023,May,2022-2023,1,,2,8.693,9.35408333333333,9.35671875,8.668,10.369
2023-05-09,2023,May,2022-2023,1,,2,10.32,10.3590416666667,10.01765625,8.693,10.638
2023-05-10,2023,May,2022-2023,1,,2,10.541,10.851375,10.73271875,9.509,11.467
2023-05-11,2023,May,2022-2023,1,,2,10.638,10.546625,10.69321875,9.78,11.662
2023-05-12,2023,May,2022-2023,1,,2,10.345,10.5573333333333,10.6594479166667,10.051,11.37
2023-05-13,2023,May,2022-2023,1,,2,9.756,10.4764166666667,10.3052395833333,9.46,10.858
2023-05-14,2023,May,2022-2023,1,,2,8.99,9.7935,9.63239583333334,8.717,10.124
2023-05-15,2023,May,2022-2023,1,,2,10.394,10.142625,10.0556875,8.99833333333333,10.907
2023-05-16,2023,May,2022-2023,1,,2,10.736,11.7365,11.5591666666667,10.5405,12.195
2023-05-17,2023,May,2022-2023,1,,2,10.026,10.759625,10.9051875,9.952,12.074
2023-05-18,2023,May,2022-2023,1,,2,10.149,12.054,11.8410104166667,10.0546666666667,12.654
2023-05-19,2023,May,2022-2023,1,,2,10.663,10.9692916666667,11.3618958333333,10.1816666666667,12.509
2023-05-20,2023,May,2022-2023,1,,2,10.98,11.1945,11.1951354166667,10.467,12.195
2023-05-21,2023,May,2022-2023,1,,2,9.485,10.23425,10.2663020833333,9.386,12.534
2023-05-22,2023,May,2022-2023,1,,2,9.485,9.56054166666667,9.53545833333333,8.916,10.222
2023-05-23,2023,May,2022-2023,1,,2,9.903,9.934,9.86883333333333,9.238,10.222
2023-05-24,2023,May,2022-2023,1,,2,9.928,10.2345,10.3536145833333,9.829,11.37
2023-05-25,2023,May,2022-2023,1,,2,10.173,10.0885,10.03865625,9.583,10.394
2023-05-26,2023,May,2022-2023,1,,2,9.485,10.19175,10.0339791666667,9.485,10.32
2023-05-27,2023,May,2022-2023,1,,2,9.879,9.80554166666667,9.80460416666667,9.489,10.149
2023-05-28,2023,May,2022-2023,1,,2,11.394,10.886,10.7022604166667,9.879,11.492
2023-05-29,2023,May,2022-2023,1,,2,9.977,10.1293333333333,10.35759375,9.213,11.516
2023-05-30,2023,May,2022-2023,1,,2,12.025,11.364,11.1948333333333,9.9975,12.437
2023-05-31,2023,May,2022-2023,1,,2,11.078,12.2230416666667,12.1523229166667,11.029,12.703
2023-06-01,2023,Jun,2022-2023,1,,2,11.443,12.002,11.7820729166667,10.614,12.847
2023-06-02,2023,Jun,2022-2023,1,,2,11.443,13.0470416666667,12.937375,11.394,13.642
2023-06-03,2023,Jun,2022-2023,1,,2,11.297,12.5899166666667,12.4224583333333,11.273,13.016
2023-06-04,2023,Jun,2022-2023,1,,2,11.467,12.4685416666667,12.3028958333333,11.3051666666667,13.04
2023-06-05,2023,Jun,2022-2023,1,,2,10.932,11.0494166666667,11.1478020833333,10.296,12.219
2023-06-06,2023,Jun,2022-2023,1,,2,11.321,11.0749166666667,11.12034375,10.81,11.565
2023-06-07,2023,Jun,2022-2023,1,,2,12.074,11.958,11.8740520833333,11.248,12.147
2023-06-08,2023,Jun,2022-2023,1,,2,11.613,11.9840833333333,12.1715104166667,11.419,13.233
2023-06-09,2023,Jun,2022-2023,1,,2,11.224,11.527,11.6444270833333,11.151,12.509
2023-06-10,2023,Jun,2022-2023,1,,2,10.956,10.9455416666667,11.0290625,10.687,11.54
2023-06-11,2023,Jun,2022-2023,1,,2,10.956,11.028125,11.0625833333333,10.712,11.443
2023-06-12,2023,Jun,2022-2023,1,,2,12.413,11.369,11.3338645833333,10.907,12.413
2023-06-13,2023,Jun,2022-2023,1,,2,9.46,10.4010833333333,10.45390625,9.386,12.896
2023-06-14,2023,Jun,2022-2023,1,,2,10.81,10.5609166666667,10.3433541666667,9.04,11.273
2023-06-15,2023,Jun,2022-2023,1,,2,10.883,11.338875,11.29265625,10.785,11.71
2023-06-16,2023,Jun,2022-2023,1,,2,9.731,10.9390833333333,10.806625,9.583,11.273
2023-06-17,2023,Jun,2022-2023,1,,2,9.879,10.4700833333333,10.4016041666667,9.73916666666667,10.98
2023-06-18,2023,Jun,2022-2023,1,,2,9.928,9.95920833333333,10.0565104166667,9.829,10.418
2023-06-19,2023,Jun,2022-2023,1,,2,9.903,10.001,10.0970729166667,9.854,10.492
2023-06-20,2023,Jun,2022-2023,1,,2,11.394,11.1650416666667,11.02953125,9.903,11.516
2023-06-21,2023,Jun,2022-2023,1,,2,11.394,11.6829166666667,11.6323125,11.346,11.953
2023-06-22,2023,Jun,2022-2023,1,,2,10.492,10.7717916666667,10.9694791666667,10.467,12.001
2023-06-23,2023,Jun,2022-2023,1,,2,11.053,10.932,10.8600104166667,10.467,11.127
2023-06-24,2023,Jun,2022-2023,1,,2,11.953,11.953,11.8809166666667,11.053,12.316
2023-06-25,2023,Jun,2022-2023,1,,2,11.54,11.9225,11.8336979166667,11.467,12.243
2023-06-26,2023,Jun,2022-2023,1,,2,11.953,11.8600416666667,11.8796354166667,11.492,12.389
2023-06-27,2023,Jun,2022-2023,1,,2,12.34,12.54175,12.63265625,11.965,13.497
2023-06-28,2023,Jun,2022-2023,1,,2,13.978,13.4965416666667,13.258125,12.3521666666667,14.026
2023-06-29,2023,Jun,2022-2023,1,,2,12.654,12.8260416666667,13.13125,11.856,14.457
2023-06-30,2023,Jun,2022-2023,1,,2,12.678,13.1755,13.0861666666667,12.025,13.642
2023-07-01,2023,Jul,2022-2023,1,,2,11.856,13.903,13.8076041666667,11.856,14.649
2023-07-02,2023,Jul,2022-2023,1,,2,11.856,12.6029583333333,12.5509166666667,11.321,13.978
2023-07-03,2023,Jul,2022-2023,1,,2,12.437,12.5100416666667,12.6371354166667,11.734,13.642
2023-07-04,2023,Jul,2022-2023,1,,2,12.195,12.414,12.6327916666667,12.171,13.594
2023-07-05,2023,Jul,2022-2023,1,,2,11.321,11.5234166666667,11.7909375,10.785,13.714
2023-07-06,2023,Jul,2022-2023,1,,2,11.492,11.464375,11.5743229166667,10.956,12.268
2023-07-07,2023,Jul,2022-2023,1,,2,11.613,11.669875,11.9182604166667,10.98,12.799
2023-07-08,2023,Jul,2022-2023,1,,2,11.565,11.609,11.6875833333333,11.127,12.34
