work_area,hakai_id,station,latitude,longitude,time,depth,temperature,salinity,dissolved_oxygen_ml_l,dissolved_oxygen_percent
CALVERT,018032_2015-03-11T15:35:56.500Z,KC13,51.6472,-128.1199,2015-03-11T15:35:57Z,0.971,9.0259,29.808,8.2362,
CALVERT,018032_2015-03-11T15:35:56.500Z,KC13,51.6472,-128.1199,2015-03-11T15:35:57Z,1.976,9.0122,29.8214,8.0682,
CALVERT,018032_2015-03-11T15:35:56.500Z,KC13,51.6472,-128.1199,2015-03-11T15:35:57Z,2.916,8.9696,29.8572,8.0846,
CALVERT,018032_2015-03-11T15:35:56.500Z,KC13,51.6472,-128.1199,2015-03-11T15:35:57Z,3.921,8.9232,29.8967,8.1226,
CALVERT,018032_2015-03-11T15:35:56.500Z,KC13,51.6472,-128.1199,2015-03-11T15:35:57Z,4.934,8.9083,29.9101,8.1366,
CALVERT,018032_2015-04-01T19:36:48.500Z,KC13,51.6472,-128.1199,2015-04-01T19:36:49Z,0.971,9.3405,26.8366,7.4433,
CALVERT,018032_2015-04-01T19:36:48.500Z,KC13,51.6472,-128.1199,2015-04-01T19:36:49Z,1.956,9.2583,27.3671,7.1805,
CALVERT,018032_2015-04-01T19:36:48.500Z,KC13,51.6472,-128.1199,2015-04-01T19:36:49Z,2.973,9.2862,27.7088,7.062,
CALVERT,018032_2015-04-01T19:36:48.500Z,KC13,51.6472,-128.1199,2015-04-01T19:36:49Z,3.946,9.3399,28.0815,6.9921,
CALVERT,018032_2015-04-01T19:36:48.500Z,KC13,51.6472,-128.1199,2015-04-01T19:36:49Z,4.926,9.3556,28.7839,6.9272,
CALVERT,018032_2015-04-01T19:36:48.500Z,KC13,51.6472,-128.1199,2015-04-01T19:36:49Z,5.901,9.3629,29.2199,6.8727,
CALVERT,018032_2015-04-01T19:36:48.500Z,KC13,51.6472,-128.1199,2015-04-01T19:36:49Z,6.903,9.3609,29.4698,6.8357,
CALVERT,018032_2015-04-23T21:32:15.833Z,KC13,51.6472,-128.1199,2015-04-23T21:32:16Z,1.03,9.8051,27.7684,10.3062,
CALVERT,018032_2015-04-23T21:32:15.833Z,KC13,51.6472,-128.1199,2015-04-23T21:32:16Z,1.996,9.7423,27.7899,10.1033,
CALVERT,018032_2015-04-23T21:32:15.833Z,KC13,51.6472,-128.1199,2015-04-23T21:32:16Z,2.968,9.6425,27.9655,9.9896,
CALVERT,018032_2015-04-23T21:32:15.833Z,KC13,51.6472,-128.1199,2015-04-23T21:32:16Z,3.973,9.6647,28.096,9.7141,
CALVERT,018032_2015-04-23T21:32:15.833Z,KC13,51.6472,-128.1199,2015-04-23T21:32:16Z,4.948,9.6363,28.1475,9.2242,
CALVERT,018032_2015-04-23T21:32:15.833Z,KC13,51.6472,-128.1199,2015-04-23T21:32:16Z,5.939,9.6027,28.4132,8.6104,
CALVERT,018032_2015-05-13T16:03:28.666Z,KC13,51.6472,-128.1199,2015-05-13T16:03:29Z,0.942,11.8895,27.6357,9.111,
CALVERT,018032_2015-05-13T16:03:28.666Z,KC13,51.6472,-128.1199,2015-05-13T16:03:29Z,1.999,11.7606,27.7602,8.6154,
CALVERT,018032_2015-05-13T16:03:28.666Z,KC13,51.6472,-128.1199,2015-05-13T16:03:29Z,3.012,11.1227,28.2866,8.1741,
CALVERT,018032_2015-05-13T16:03:28.666Z,KC13,51.6472,-128.1199,2015-05-13T16:03:29Z,3.968,10.697,28.6839,7.7979,
CALVERT,018032_2015-05-13T16:03:28.666Z,KC13,51.6472,-128.1199,2015-05-13T16:03:29Z,5.007,10.4335,29.0567,7.5962,
CALVERT,018032_2015-06-03T21:47:26.500Z,KC13,51.6472,-128.1199,2015-06-03T21:47:27Z,0.967,12.6478,28.6784,11.0211,
CALVERT,018032_2015-06-03T21:47:26.500Z,KC13,51.6472,-128.1199,2015-06-03T21:47:27Z,1.97,11.6171,29.5501,10.9883,
CALVERT,018032_2015-06-03T21:47:26.500Z,KC13,51.6472,-128.1199,2015-06-03T21:47:27Z,3.009,11.1693,29.8533,11.0527,
CALVERT,018032_2015-06-03T21:47:26.500Z,KC13,51.6472,-128.1199,2015-06-03T21:47:27Z,4.049,10.8517,30.0528,10.9679,
CALVERT,018032_2015-06-03T21:47:26.500Z,KC13,51.6472,-128.1199,2015-06-03T21:47:27Z,5.045,10.7219,30.1427,10.6532,
CALVERT,018032_2015-06-03T21:47:26.500Z,KC13,51.6472,-128.1199,2015-06-03T21:47:27Z,5.932,10.6964,30.2589,9.9455,
CALVERT,018032_2015-06-03T21:47:26.500Z,KC13,51.6472,-128.1199,2015-06-03T21:47:27Z,6.973,10.4422,30.4377,9.4397,
CALVERT,018032_2015-06-24T16:08:40.167Z,KC13,51.6472,-128.1199,2015-06-24T16:08:40Z,0.973,15.9009,26.9518,9.0827,
CALVERT,018032_2015-06-24T16:08:40.167Z,KC13,51.6472,-128.1199,2015-06-24T16:08:40Z,2.019,15.8697,27.0816,9.151,
CALVERT,018032_2015-06-24T16:08:40.167Z,KC13,51.6472,-128.1199,2015-06-24T16:08:40Z,3.033,15.438,27.6605,9.4594,
CALVERT,018032_2015-06-24T16:08:40.167Z,KC13,51.6472,-128.1199,2015-06-24T16:08:40Z,4.037,14.179,29.1454,9.8681,
CALVERT,018032_2015-06-24T16:08:40.167Z,KC13,51.6472,-128.1199,2015-06-24T16:08:40Z,5.009,13.0437,29.8589,10.3411,
CALVERT,018032_2015-06-24T16:08:40.167Z,KC13,51.6472,-128.1199,2015-06-24T16:08:40Z,5.952,11.7088,30.4278,10.8295,
CALVERT,018032_2015-06-24T16:08:40.167Z,KC13,51.6472,-128.1199,2015-06-24T16:08:40Z,6.99,11.1107,30.5869,11.1303,
CALVERT,018032_2015-07-15T22:14:31.666Z,KC13,51.6472,-128.1199,2015-07-15T22:14:32Z,0.949,15.6567,30.0422,9.7447,
CALVERT,018032_2015-07-15T22:14:31.666Z,KC13,51.6472,-128.1199,2015-07-15T22:14:32Z,1.956,15.0393,30.2152,9.134,
CALVERT,018032_2015-07-15T22:14:31.666Z,KC13,51.6472,-128.1199,2015-07-15T22:14:32Z,2.931,14.6416,30.2496,8.8321,
CALVERT,018032_2015-07-15T22:14:31.666Z,KC13,51.6472,-128.1199,2015-07-15T22:14:32Z,3.891,14.3312,30.3699,8.726,
CALVERT,018032_2015-07-15T22:14:31.666Z,KC13,51.6472,-128.1199,2015-07-15T22:14:32Z,4.953,13.4114,30.567,8.6929,
CALVERT,018032_2015-07-15T22:14:31.666Z,KC13,51.6472,-128.1199,2015-07-15T22:14:32Z,6.016,13.1259,30.5804,8.6483,
CALVERT,018032_2015-07-15T22:14:31.666Z,KC13,51.6472,-128.1199,2015-07-15T22:14:32Z,6.964,12.7015,30.7163,8.629,
CALVERT,080217_2015-08-05T21:18:30.333Z,KC13,51.6472,-128.1199,2015-08-05T21:18:31Z,0.996750112,14.18350003,29.86390826,6.408419005,
CALVERT,080217_2015-08-05T21:18:30.333Z,KC13,51.6472,-128.1199,2015-08-05T21:18:31Z,2.00649288,13.23076864,30.5597307,6.233746622,
CALVERT,080217_2015-08-05T21:18:30.333Z,KC13,51.6472,-128.1199,2015-08-05T21:18:31Z,2.977584774,12.92371067,30.72373513,6.11009349,
CALVERT,080217_2015-08-05T21:18:30.333Z,KC13,51.6472,-128.1199,2015-08-05T21:18:31Z,3.957994643,12.75067726,30.84002432,5.989675829,
CALVERT,080217_2015-08-05T21:18:30.333Z,KC13,51.6472,-128.1199,2015-08-05T21:18:31Z,4.878691741,12.64614269,30.90701334,5.908958487,
CALVERT,080217_2015-08-05T21:18:30.333Z,KC13,51.6472,-128.1199,2015-08-05T21:18:31Z,5.926371863,12.50241019,30.9653745,5.861127977,
CALVERT,080217_2015-08-26T19:39:27.000Z,KC13,51.6472,-128.1199,2015-08-26T19:39:27Z,0.876,14.8259,26.5484,8.7329,
CALVERT,080217_2015-08-26T19:39:27.000Z,KC13,51.6472,-128.1199,2015-08-26T19:39:27Z,2.015,14.5679,27.2943,8.3708,
CALVERT,080217_2015-08-26T19:39:27.000Z,KC13,51.6472,-128.1199,2015-08-26T19:39:27Z,2.804,14.3197,28.2916,8.1197,
CALVERT,080217_2015-08-26T19:39:27.000Z,KC13,51.6472,-128.1199,2015-08-26T19:39:27Z,3.928,13.8461,29.1638,7.7561,
CALVERT,080217_2015-08-26T19:39:27.000Z,KC13,51.6472,-128.1199,2015-08-26T19:39:27Z,5.015,13.3528,29.7364,7.3568,
CALVERT,080217_2015-08-26T19:39:27.000Z,KC13,51.6472,-128.1199,2015-08-26T19:39:27Z,5.995,12.8861,30.2042,6.9365,
CALVERT,080217_2015-08-26T19:39:27.000Z,KC13,51.6472,-128.1199,2015-08-26T19:39:27Z,6.908,12.4881,30.4249,6.647,
CALVERT,080217_2015-09-16T21:52:50.833Z,KC13,51.6472,-128.1199,2015-09-16T21:52:49Z,0.853,12.8859,28.9173,,
CALVERT,080217_2015-09-16T21:52:50.833Z,KC13,51.6472,-128.1199,2015-09-16T21:52:49Z,1.929,12.5412,29.1975,,
CALVERT,080217_2015-09-16T21:52:50.833Z,KC13,51.6472,-128.1199,2015-09-16T21:52:49Z,2.931,12.5195,29.4327,,
CALVERT,080217_2015-09-16T21:52:50.833Z,KC13,51.6472,-128.1199,2015-09-16T21:52:49Z,3.928,12.5863,29.5942,,
CALVERT,080217_2015-09-16T21:52:50.833Z,KC13,51.6472,-128.1199,2015-09-16T21:52:49Z,5.002,12.4815,29.7885,,
CALVERT,080217_2015-09-16T21:52:50.833Z,KC13,51.6472,-128.1199,2015-09-16T21:52:49Z,5.932,12.3958,29.9053,,
CALVERT,080217_2015-09-16T21:52:50.833Z,KC13,51.6472,-128.1199,2015-09-16T21:52:49Z,6.891,12.2452,30.0848,,
CALVERT,018032_2015-10-08T15:56:55.166Z,KC13,51.6472,-128.1199,2015-10-08T15:56:55Z,0.88,11.568,26.799,6.1859,
CALVERT,018032_2015-10-08T15:56:55.166Z,KC13,51.6472,-128.1199,2015-10-08T15:56:55Z,1.991,11.518,27.3114,6.1399,
CALVERT,018032_2015-10-08T15:56:55.166Z,KC13,51.6472,-128.1199,2015-10-08T15:56:55Z,3.047,11.5044,27.3131,6.0976,
CALVERT,018032_2015-10-08T15:56:55.166Z,KC13,51.6472,-128.1199,2015-10-08T15:56:55Z,3.977,11.4721,27.329,6.0712,
CALVERT,018032_2015-10-08T15:56:55.166Z,KC13,51.6472,-128.1199,2015-10-08T15:56:55Z,4.922,11.45,27.337,6.0637,
CALVERT,018032_2015-10-08T15:56:55.166Z,KC13,51.6472,-128.1199,2015-10-08T15:56:55Z,5.89,11.4145,27.383,6.0674,
CALVERT,018032_2015-10-08T15:56:55.166Z,KC13,51.6472,-128.1199,2015-10-08T15:56:55Z,6.869,11.3446,27.4069,6.0718,
CALVERT,018032_2015-10-28T21:37:17.333Z,KC13,51.6472,-128.1199,2015-10-28T21:37:17Z,0.906,10.7212,27.8168,10.4958,
CALVERT,018032_2015-10-28T21:37:17.333Z,KC13,51.6472,-128.1199,2015-10-28T21:37:17Z,1.975,10.694,27.9855,10.1371,
CALVERT,018032_2015-10-28T21:37:17.333Z,KC13,51.6472,-128.1199,2015-10-28T21:37:17Z,2.955,10.6829,28.3222,9.9905,
CALVERT,018032_2015-10-28T21:37:17.333Z,KC13,51.6472,-128.1199,2015-10-28T21:37:17Z,3.994,10.7171,28.3907,9.7148,
CALVERT,018032_2015-10-28T21:37:17.333Z,KC13,51.6472,-128.1199,2015-10-28T21:37:17Z,5.019,10.7584,28.4348,9.0791,
CALVERT,018032_2015-10-28T21:37:17.333Z,KC13,51.6472,-128.1199,2015-10-28T21:37:17Z,5.9,10.804,28.5298,8.2391,
CALVERT,018032_2015-10-28T21:37:17.333Z,KC13,51.6472,-128.1199,2015-10-28T21:37:17Z,6.905,10.8813,28.6985,7.3181,
CALVERT,018032_2015-12-01T17:00:35.334Z,KC13,51.6472,-128.1199,2015-12-01T17:00:36Z,0.922,8.305,29.8357,5.7081,
CALVERT,018032_2015-12-01T17:00:35.334Z,KC13,51.6472,-128.1199,2015-12-01T17:00:36Z,1.981,8.3118,29.8413,5.5697,
CALVERT,018032_2015-12-01T17:00:35.334Z,KC13,51.6472,-128.1199,2015-12-01T17:00:36Z,2.942,8.3232,29.8622,5.5283,
CALVERT,018032_2015-12-01T17:00:35.334Z,KC13,51.6472,-128.1199,2015-12-01T17:00:36Z,3.913,8.3529,29.863,5.4765,
CALVERT,018032_2015-12-01T17:00:35.334Z,KC13,51.6472,-128.1199,2015-12-01T17:00:36Z,4.94,8.4053,29.8998,5.4103,
CALVERT,018032_2015-12-01T17:00:35.334Z,KC13,51.6472,-128.1199,2015-12-01T17:00:36Z,5.921,8.4569,29.9365,5.3621,
CALVERT,018066_2016-01-15T22:59:52.000Z,KC13,51.6472,-128.1199,2016-01-15T22:59:52Z,0.904,6.4261,28.7577,6.8201,
CALVERT,018066_2016-01-15T22:59:52.000Z,KC13,51.6472,-128.1199,2016-01-15T22:59:52Z,1.967,7.097,29.9708,6.462,
CALVERT,018066_2016-01-15T22:59:52.000Z,KC13,51.6472,-128.1199,2016-01-15T22:59:52Z,2.959,7.2319,30.1674,6.324,
CALVERT,018066_2016-01-15T22:59:52.000Z,KC13,51.6472,-128.1199,2016-01-15T22:59:52Z,3.869,7.2599,30.3377,6.2595,
CALVERT,018066_2016-01-15T22:59:52.000Z,KC13,51.6472,-128.1199,2016-01-15T22:59:52Z,4.865,7.2967,30.5399,6.2079,
CALVERT,018066_2016-01-15T22:59:52.000Z,KC13,51.6472,-128.1199,2016-01-15T22:59:52Z,5.878,7.3445,30.7267,6.1639,
CALVERT,018066_2016-02-26T20:25:55.333Z,KC13,51.6472,-128.1199,2016-02-26T20:25:56Z,0.984,8.1547,29.5321,7.0595,
CALVERT,018066_2016-02-26T20:25:55.333Z,KC13,51.6472,-128.1199,2016-02-26T20:25:56Z,1.938,8.1225,29.5421,6.908,
CALVERT,018066_2016-02-26T20:25:55.333Z,KC13,51.6472,-128.1199,2016-02-26T20:25:56Z,2.933,8.104,29.5625,6.8882,
CALVERT,018066_2016-02-26T20:25:55.333Z,KC13,51.6472,-128.1199,2016-02-26T20:25:56Z,3.962,8.0903,29.6148,6.8894,
CALVERT,018066_2016-02-26T20:25:55.333Z,KC13,51.6472,-128.1199,2016-02-26T20:25:56Z,4.938,8.0903,29.6306,6.8922,
CALVERT,018066_2016-02-26T20:25:55.333Z,KC13,51.6472,-128.1199,2016-02-26T20:25:56Z,5.97,8.0912,29.633,6.8982,
CALVERT,018066_2016-03-18T16:43:38.000Z,KC13,51.6472,-128.1199,2016-03-18T16:43:39Z,0.915,7.8279,28.3832,6.9941,
CALVERT,018066_2016-03-18T16:43:38.000Z,KC13,51.6472,-128.1199,2016-03-18T16:43:39Z,1.95,8.0378,28.7151,6.952,
CALVERT,018066_2016-03-18T16:43:38.000Z,KC13,51.6472,-128.1199,2016-03-18T16:43:39Z,3.038,8.0685,28.7421,6.9261,
CALVERT,018066_2016-03-18T16:43:38.000Z,KC13,51.6472,-128.1199,2016-03-18T16:43:39Z,3.994,8.0995,28.7847,6.9026,
CALVERT,018066_2016-03-18T16:43:38.000Z,KC13,51.6472,-128.1199,2016-03-18T16:43:39Z,4.938,8.1758,28.8471,6.8763,
CALVERT,018066_2016-03-18T16:43:38.000Z,KC13,51.6472,-128.1199,2016-03-18T16:43:39Z,6.311,8.2492,28.9397,6.854,
CALVERT,018066_2016-03-18T16:49:00.167Z,KC13,51.6472,-128.1199,2016-03-18T16:49:00Z,0.965,7.8375,28.3285,7.1199,
CALVERT,018066_2016-03-18T16:49:00.167Z,KC13,51.6472,-128.1199,2016-03-18T16:49:00Z,2.055,8.0542,28.6985,6.9611,
CALVERT,018066_2016-03-18T16:49:00.167Z,KC13,51.6472,-128.1199,2016-03-18T16:49:00Z,3.023,8.0864,28.7574,6.937,
CALVERT,018066_2016-03-18T16:49:00.167Z,KC13,51.6472,-128.1199,2016-03-18T16:49:00Z,3.998,8.1066,28.791,6.9133,
CALVERT,018066_2016-03-18T16:49:00.167Z,KC13,51.6472,-128.1199,2016-03-18T16:49:00Z,5.005,8.1774,28.8424,6.8847,
CALVERT,018066_2016-03-18T16:49:00.167Z,KC13,51.6472,-128.1199,2016-03-18T16:49:00Z,6.009,8.266,28.9369,6.8555,
CALVERT,018066_2016-03-18T16:49:00.167Z,KC13,51.6472,-128.1199,2016-03-18T16:49:00Z,6.962,8.2977,28.9803,6.8332,
CALVERT,018066_2016-04-07T19:58:04.833Z,KC13,51.6472,-128.1199,2016-04-07T19:58:05Z,0.933,10.3491,26.3773,7.8358,
CALVERT,018066_2016-04-07T19:58:04.833Z,KC13,51.6472,-128.1199,2016-04-07T19:58:05Z,2,9.6812,27.0893,7.6146,
CALVERT,018066_2016-04-07T19:58:04.833Z,KC13,51.6472,-128.1199,2016-04-07T19:58:05Z,2.986,9.2403,29.0454,7.4835,
CALVERT,018066_2016-04-07T19:58:04.833Z,KC13,51.6472,-128.1199,2016-04-07T19:58:05Z,4.05,9.1259,29.7122,7.3571,
CALVERT,018066_2016-04-07T19:58:04.833Z,KC13,51.6472,-128.1199,2016-04-07T19:58:05Z,4.76,9.0541,29.9426,7.057,
CALVERT,018066_2016-04-07T19:58:04.833Z,KC13,51.6472,-128.1199,2016-04-07T19:58:05Z,6.195,9.0256,30.0026,7.001,
CALVERT,018066_2016-04-07T20:03:31.667Z,KC13,51.6472,-128.1199,2016-04-07T20:03:32Z,0.968,10.1487,26.3994,7.9343,
CALVERT,018066_2016-04-07T20:03:31.667Z,KC13,51.6472,-128.1199,2016-04-07T20:03:32Z,2.082,9.6431,27.0694,7.6292,
CALVERT,018066_2016-04-07T20:03:31.667Z,KC13,51.6472,-128.1199,2016-04-07T20:03:32Z,3.067,9.2444,29.0115,7.4662,
CALVERT,018066_2016-04-07T20:03:31.667Z,KC13,51.6472,-128.1199,2016-04-07T20:03:32Z,3.995,9.0988,29.7758,7.315,
CALVERT,018066_2016-04-07T20:03:31.667Z,KC13,51.6472,-128.1199,2016-04-07T20:03:32Z,4.956,9.0355,29.95,7.2091,
CALVERT,018066_2016-04-27T21:44:47.666Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,0.905037749,10.13930307,29.26618234,8.415585797,
CALVERT,018066_2016-04-27T21:38:49.166Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,0.975220502,10.12977071,29.27320675,8.384573802,
CALVERT,018066_2016-04-27T21:44:47.666Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,1.921813699,10.00943676,29.35770194,8.104060239,
CALVERT,018066_2016-04-27T21:38:49.166Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,1.993313366,9.996808793,29.36618518,8.085208959,
CALVERT,018066_2016-04-27T21:44:47.666Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,2.943156301,9.90974086,29.46132918,7.926218056,
CALVERT,018066_2016-04-27T21:38:49.166Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,2.929156545,9.90974086,29.46133485,7.926232846,
CALVERT,018066_2016-04-27T21:44:47.666Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,3.908070636,9.836278811,29.55961775,7.750876728,
CALVERT,018066_2016-04-27T21:38:49.166Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,3.987272848,9.835486791,29.56874889,7.734495724,
CALVERT,018066_2016-04-27T21:44:47.666Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,4.900777356,9.819632724,29.65992466,7.588965638,
CALVERT,018066_2016-04-27T21:38:49.166Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,4.973476809,9.817253931,29.66904125,7.576272087,
CALVERT,018066_2016-04-27T21:44:47.666Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,6.019691675,9.728685219,29.75985612,7.483577248,
CALVERT,018066_2016-04-27T21:38:49.166Z,KC13,51.6472,-128.1199,2016-04-27T21:38:49Z,6.005692129,9.728685219,29.75986187,7.483591217,
CALVERT,018032_2016-05-18T18:47:29.334Z,KC13,51.6472,-128.1199,2016-05-18T18:47:30Z,1.069,11.7995,28.6273,,
CALVERT,018032_2016-05-18T18:47:29.334Z,KC13,51.6472,-128.1199,2016-05-18T18:47:30Z,2.02,11.4537,28.9599,,
CALVERT,018032_2016-05-18T18:47:29.334Z,KC13,51.6472,-128.1199,2016-05-18T18:47:30Z,2.971,11.0391,29.341,,
CALVERT,018032_2016-05-18T18:47:29.334Z,KC13,51.6472,-128.1199,2016-05-18T18:47:30Z,4.003,10.8357,29.4909,,
CALVERT,018032_2016-05-18T18:47:29.334Z,KC13,51.6472,-128.1199,2016-05-18T18:47:30Z,4.904,10.6619,29.5429,,
CALVERT,018032_2016-05-18T18:47:29.334Z,KC13,51.6472,-128.1199,2016-05-18T18:47:30Z,6.019,10.6019,29.5768,,
CALVERT,018032_2016-05-18T18:52:42.334Z,KC13,51.6472,-128.1199,2016-05-18T18:52:43Z,0.935542049,11.93768841,28.47798396,,
CALVERT,018032_2016-05-18T18:52:42.334Z,KC13,51.6472,-128.1199,2016-05-18T18:52:43Z,1.918032984,11.30878674,29.07745297,,
CALVERT,018032_2016-05-18T18:52:42.334Z,KC13,51.6472,-128.1199,2016-05-18T18:52:43Z,2.96716857,10.89441849,29.44671621,,
CALVERT,018032_2016-05-18T18:52:42.334Z,KC13,51.6472,-128.1199,2016-05-18T18:52:43Z,3.937516323,10.70801917,29.52171132,,
CALVERT,018032_2016-05-18T18:52:42.334Z,KC13,51.6472,-128.1199,2016-05-18T18:52:43Z,4.89658646,10.64788732,29.55365638,,
CALVERT,018032_2016-05-18T18:52:42.334Z,KC13,51.6472,-128.1199,2016-05-18T18:52:43Z,5.876890886,10.58488051,29.59316048,,
CALVERT,018032_2016-05-18T18:52:42.334Z,KC13,51.6472,-128.1199,2016-05-18T18:52:43Z,6.802865835,10.53517497,29.62613832,,
CALVERT,018066_2016-06-08T21:26:41.501Z,KC13,51.6472,-128.1199,2016-06-08T21:26:43Z,1.096,12.6947,30.451,7.8238,
CALVERT,018066_2016-06-08T21:26:41.501Z,KC13,51.6472,-128.1199,2016-06-08T21:26:43Z,1.899,12.3623,30.5151,7.9942,
CALVERT,018066_2016-06-08T21:26:41.501Z,KC13,51.6472,-128.1199,2016-06-08T21:26:43Z,2.965,12.087,30.5802,8.0937,
CALVERT,018066_2016-06-08T21:26:41.501Z,KC13,51.6472,-128.1199,2016-06-08T21:26:43Z,4.081,11.8722,30.6138,7.98,
CALVERT,018066_2016-06-08T21:26:41.501Z,KC13,51.6472,-128.1199,2016-06-08T21:26:43Z,4.978,11.5569,30.6986,7.8648,
CALVERT,018066_2016-06-08T21:26:41.501Z,KC13,51.6472,-128.1199,2016-06-08T21:26:43Z,5.513,11.1665,30.8071,7.2266,
CALVERT,018066_2016-06-08T21:33:40.667Z,KC13,51.6472,-128.1199,2016-06-08T21:33:41Z,0.989,12.61,30.4811,7.8974,
CALVERT,018066_2016-06-08T21:33:40.667Z,KC13,51.6472,-128.1199,2016-06-08T21:33:41Z,2.016,12.2665,30.5816,7.8605,
CALVERT,018066_2016-06-08T21:33:40.667Z,KC13,51.6472,-128.1199,2016-06-08T21:33:41Z,2.925,12.0881,30.6033,7.7888,
CALVERT,018066_2016-06-08T21:33:40.667Z,KC13,51.6472,-128.1199,2016-06-08T21:33:41Z,3.944,11.794,30.697,7.6582,
CALVERT,018066_2016-06-08T21:33:40.667Z,KC13,51.6472,-128.1199,2016-06-08T21:33:41Z,4.943,11.4079,30.774,7.5188,
CALVERT,018066_2016-06-08T21:33:40.667Z,KC13,51.6472,-128.1199,2016-06-08T21:33:41Z,5.936,11.2027,30.8143,7.4072,
CALVERT,018066_2016-06-08T21:33:40.667Z,KC13,51.6472,-128.1199,2016-06-08T21:33:41Z,6.94,11.0998,30.8322,7.3445,
CALVERT,018066_2016-06-29T15:33:24.834Z,KC13,51.6472,-128.1199,2016-06-29T15:33:25Z,0.944,15.1683,29.5798,7.9051,
CALVERT,018066_2016-06-29T15:33:24.834Z,KC13,51.6472,-128.1199,2016-06-29T15:33:25Z,1.888,14.7977,29.8132,7.9206,
CALVERT,018066_2016-06-29T15:33:24.834Z,KC13,51.6472,-128.1199,2016-06-29T15:33:25Z,2.956,14.3297,30.1077,8.03,
CALVERT,018066_2016-06-29T15:33:24.834Z,KC13,51.6472,-128.1199,2016-06-29T15:33:25Z,3.93,13.8546,30.2631,8.1807,
CALVERT,018066_2016-06-29T15:33:24.834Z,KC13,51.6472,-128.1199,2016-06-29T15:33:25Z,4.905,13.4475,30.3666,8.2608,
CALVERT,018066_2016-06-29T15:39:19.167Z,KC13,51.6472,-128.1199,2016-06-29T15:39:19Z,0.99,15.1948,29.6447,7.8776,
CALVERT,018066_2016-06-29T15:39:19.167Z,KC13,51.6472,-128.1199,2016-06-29T15:39:19Z,1.963,14.7672,29.8664,7.8895,
CALVERT,018066_2016-06-29T15:39:19.167Z,KC13,51.6472,-128.1199,2016-06-29T15:39:19Z,2.932,14.2609,30.0787,7.9749,
CALVERT,018066_2016-06-29T15:39:19.167Z,KC13,51.6472,-128.1199,2016-06-29T15:39:19Z,4.017,13.998,30.2176,8.1058,
CALVERT,018066_2016-06-29T15:39:19.167Z,KC13,51.6472,-128.1199,2016-06-29T15:39:19Z,5.007,13.5024,30.3391,8.2764,
CALVERT,018066_2016-06-29T15:39:19.167Z,KC13,51.6472,-128.1199,2016-06-29T15:39:19Z,6.032,13.1425,30.4212,8.3984,
CALVERT,018032_2016-07-20T20:44:04.833Z,KC13,51.6472,-128.1199,2016-07-20T20:44:05Z,0.945,14.9321,29.4106,,
CALVERT,018032_2016-07-20T20:44:04.833Z,KC13,51.6472,-128.1199,2016-07-20T20:44:05Z,1.95,14.4986,29.5994,,
CALVERT,018032_2016-07-20T20:44:04.833Z,KC13,51.6472,-128.1199,2016-07-20T20:44:05Z,2.995,13.811,29.9163,,
CALVERT,018032_2016-07-20T20:44:04.833Z,KC13,51.6472,-128.1199,2016-07-20T20:44:05Z,3.96,13.4047,30.1011,,
CALVERT,018032_2016-07-20T20:44:04.833Z,KC13,51.6472,-128.1199,2016-07-20T20:44:05Z,4.938,13.2884,30.1924,,
CALVERT,018032_2016-07-20T20:44:04.833Z,KC13,51.6472,-128.1199,2016-07-20T20:44:05Z,6.022,13.0843,30.2857,,
CALVERT,018066_2016-08-10T15:56:56.667Z,KC13,51.6472,-128.1199,2016-08-10T15:56:57Z,0.986,14.9131,27.6493,7.4611,
CALVERT,018066_2016-08-10T15:56:56.667Z,KC13,51.6472,-128.1199,2016-08-10T15:56:57Z,1.94,12.9143,29.9478,7.5698,
CALVERT,018066_2016-08-10T15:56:56.667Z,KC13,51.6472,-128.1199,2016-08-10T15:56:57Z,2.926,12.1026,30.4363,7.7392,
CALVERT,018066_2016-08-10T15:56:56.667Z,KC13,51.6472,-128.1199,2016-08-10T15:56:57Z,3.958,11.8521,30.6052,7.7457,
CALVERT,018066_2016-08-10T15:56:56.667Z,KC13,51.6472,-128.1199,2016-08-10T15:56:57Z,4.952,11.6337,30.6663,7.6801,
CALVERT,018066_2016-08-10T15:56:56.667Z,KC13,51.6472,-128.1199,2016-08-10T15:56:57Z,5.998,11.5443,30.7212,7.4594,
CALVERT,018066_2016-08-10T16:01:56.166Z,KC13,51.6472,-128.1199,2016-08-10T16:01:56Z,0.938,14.9567,27.654,7.4324,
CALVERT,018066_2016-08-10T16:01:56.166Z,KC13,51.6472,-128.1199,2016-08-10T16:01:56Z,1.954,13.3023,29.6489,7.391,
